CNIC,Caller Number,Activate At,CDR Number
83922554305,923888171,2019-05-22,923604099
38679578208,923302333,2019-05-24,923436024
38679578208,923302333,2019-05-24,923937713
56717512327,923143666,2019-10-01,923200498
56717512327,923143666,2019-10-01,923350633
90346036156,923372504,2019-06-20,923278408
90346036156,923372504,2019-06-20,923608760
66675292143,923475360,2019-03-23,923924295
66675292143,923475360,2019-03-23,923933424
45259472368,923214629,2019-02-24,923183552
45259472368,923214629,2019-02-24,923130320
21426616898,923181625,2019-08-23,923640446
21426616898,923181625,2019-08-23,923171525
32793894408,923840055,2019-02-23,923261077
32793894408,923840055,2019-02-23,923362816
19487753335,923356952,2019-10-14,923272041
19487753335,923356952,2019-10-14,923636670
51082178774,923435522,2019-12-08,923421494
51082178774,923435522,2019-12-08,923516147
56792303210,923863222,2019-06-22,923811948
56792303210,923863222,2019-06-22,923218190
91043616046,923553767,2019-05-16,923568831
91043616046,923553767,2019-05-16,923053286
70497184879,923380115,2019-09-06,923714002
70497184879,923380115,2019-09-06,923374954
46338555147,923200184,2019-11-30,923128359
46338555147,923200184,2019-11-30,923010850
23028342363,923636520,2019-12-02,923269135
23028342363,923636520,2019-12-02,923625584
98688199061,923996930,2019-11-14,923411271
98688199061,923996930,2019-11-14,923059103
12925363175,923042808,2019-08-17,923275040
12925363175,923042808,2019-08-17,923901200
80961251312,923202530,2019-11-03,923545994
80961251312,923202530,2019-11-03,923092336
69910965130,923025318,2019-05-16,923782976
69910965130,923025318,2019-05-16,923302978
26494928559,923188637,2019-06-15,923757911
26494928559,923188637,2019-06-15,923186298
47568306749,923000958,2019-06-14,923227175
47568306749,923000958,2019-06-14,923601411
29500142028,923970832,2019-09-19,923940077
29500142028,923970832,2019-09-19,923729120
46832392717,923446573,2019-10-06,923140546
46832392717,923446573,2019-10-06,923645266
14978280752,923827702,2019-05-30,923018475
14978280752,923827702,2019-05-30,923984969
34466736155,923885359,2019-12-27,923029592
34466736155,923885359,2019-12-27,923302333
18541625429,923355704,2019-02-04,923740390
18541625429,923355704,2019-02-04,923530696
63420789000,923895387,2019-09-07,923380456
63420789000,923895387,2019-09-07,923734389
26254532236,923875849,2019-11-10,923217648
26254532236,923875849,2019-11-10,923729120
66864339539,923398264,2019-08-30,923825838
66864339539,923398264,2019-08-30,923851936
27742792817,923590893,2019-11-06,923321245
27742792817,923590893,2019-11-06,923353108
48735857439,923916508,2019-03-22,923879231
48735857439,923916508,2019-03-22,923137612
74868618813,923822598,2019-02-03,923634717
74868618813,923822598,2019-02-03,923130552
76445380040,923410379,2019-05-24,923832088
76445380040,923410379,2019-05-24,923215632
79438050127,923665533,2019-12-17,923364619
79438050127,923665533,2019-12-17,923120335
18902030187,923554371,2019-12-06,923296684
18902030187,923554371,2019-12-06,923264097
97470453153,923485497,2019-03-16,923878300
97470453153,923485497,2019-03-16,923630359
61990483822,923377358,2019-06-08,923276306
61990483822,923377358,2019-06-08,923829695
93477032074,923700702,2019-04-13,923264966
93477032074,923700702,2019-04-13,923107408
10388458090,923027142,2019-03-11,923809885
10388458090,923027142,2019-03-11,923002030
18302450111,923466297,2019-12-11,923172827
18302450111,923466297,2019-12-11,923822598
70955939626,923017444,2019-11-24,923995332
70955939626,923017444,2019-11-24,923132579
47193401102,923067980,2019-10-19,923788320
47193401102,923067980,2019-10-19,923489476
59794454069,923817245,2019-04-22,923794192
59794454069,923817245,2019-04-22,923797372
72079514967,923967378,2019-04-25,923930544
72079514967,923967378,2019-04-25,923813970
54468472631,923929778,2019-04-20,923697432
54468472631,923929778,2019-04-20,923610667
41539211163,923661334,2019-01-21,923232053
41539211163,923661334,2019-01-21,923965894
37954332527,923585648,2019-09-18,923473478
37954332527,923585648,2019-09-18,923520028
46677007945,923498946,2019-10-25,923575458
46677007945,923498946,2019-10-25,923333044
59513551861,923892900,2019-03-24,923131451
59513551861,923892900,2019-03-24,923086275
35078645614,923096935,2019-08-07,923835120
35078645614,923096935,2019-08-07,923686858
64531459228,923903741,2019-11-30,923018028
64531459228,923903741,2019-11-30,923103505
15564992215,923712718,2019-10-08,923907042
15564992215,923712718,2019-10-08,923262771
50722246016,923533008,2019-06-11,923842771
50722246016,923533008,2019-06-11,923140047
31867825608,923209977,2019-06-29,923450919
31867825608,923209977,2019-06-29,923556196
80344758375,923234256,2019-05-20,923251379
80344758375,923234256,2019-05-20,923103493
96514769272,923267912,2019-04-25,923304128
96514769272,923267912,2019-04-25,923289112
81019089883,923313001,2019-04-13,923655252
81019089883,923313001,2019-04-13,923660222
61472190297,923480430,2019-02-24,923812221
61472190297,923480430,2019-02-24,923685603
79643565336,923451312,2019-03-26,923896318
79643565336,923451312,2019-03-26,923274984
55724018153,923004215,2019-05-03,923015774
55724018153,923004215,2019-05-03,923055330
39980973620,923600026,2019-11-26,923523458
39980973620,923600026,2019-11-26,923476016
12834771931,923801844,2019-10-12,923726910
12834771931,923801844,2019-10-12,923488916
35805158588,923198819,2019-02-02,923745547
35805158588,923198819,2019-02-02,923387213
20615921005,923191391,2019-02-23,923194908
20615921005,923191391,2019-02-23,923182439
10349568705,923400952,2019-01-09,923821274
10349568705,923400952,2019-01-09,923306009
77103368902,923669730,2019-12-23,923236279
77103368902,923669730,2019-12-23,923786563
71900080655,923362603,2019-08-10,923795353
71900080655,923362603,2019-08-10,923699264
33842797122,923072365,2019-06-11,923618386
33842797122,923072365,2019-06-11,923782976
62560128066,923526241,2019-12-03,923503828
62560128066,923526241,2019-12-03,923808024
35427463458,923231345,2019-10-20,923924292
35427463458,923231345,2019-10-20,923174247
92610633819,923381593,2019-02-12,923373675
92610633819,923381593,2019-02-12,923108340
43677487260,923504992,2019-04-17,923020191
43677487260,923504992,2019-04-17,923380121
82694782971,923317511,2019-04-24,923047412
82694782971,923317511,2019-04-24,923627047
48023673106,923548842,2019-11-25,923024203
48023673106,923548842,2019-11-25,923480006
35940067027,923545819,2019-05-01,923352118
35940067027,923545819,2019-05-01,923883403
93135911606,923327283,2019-11-24,923988610
93135911606,923327283,2019-11-24,923468891
83671592137,923577060,2019-10-23,923655252
83671592137,923577060,2019-10-23,923204799
40107821930,923612311,2019-06-10,923420908
40107821930,923612311,2019-06-10,923658530
26728490248,923179653,2019-02-03,923992835
26728490248,923179653,2019-02-03,923398733
39347161826,923049733,2019-07-23,923801591
39347161826,923049733,2019-07-23,923793833
78789068860,923051105,2019-10-10,923655554
78789068860,923051105,2019-10-10,923152084
70199346308,923649402,2019-01-13,923997208
70199346308,923649402,2019-01-13,923263375
61555146987,923571608,2019-03-26,923000707
61555146987,923571608,2019-03-26,923927863
23428858414,923116230,2019-03-25,923663095
23428858414,923116230,2019-03-25,923490958
18053246370,923882830,2019-02-12,923152999
18053246370,923882830,2019-02-12,923505520
18129324002,923580263,2019-12-16,923017530
18129324002,923580263,2019-12-16,923012176
87457208680,923356059,2019-09-22,923270891
87457208680,923356059,2019-09-22,923797335
88183216630,923366522,2019-04-21,923960341
88183216630,923366522,2019-04-21,923204866
39624581238,923040902,2019-08-11,923057618
39624581238,923040902,2019-08-11,923407646
39332994794,923589323,2019-05-21,923382394
39332994794,923589323,2019-05-21,923585848
24313545171,923550796,2019-01-15,923952784
24313545171,923550796,2019-01-15,923453625
43087739997,923908891,2019-01-03,923856582
43087739997,923908891,2019-01-03,923219694
44140695937,923857284,2019-05-02,923197605
44140695937,923857284,2019-05-02,923834385
26239733849,923270842,2019-10-15,923850743
26239733849,923270842,2019-10-15,923616705
41825914870,923506258,2019-01-24,923086548
41825914870,923506258,2019-01-24,923229077
53718874651,923191103,2019-06-21,923883485
53718874651,923191103,2019-06-21,923705155
16608149997,923632103,2019-11-17,923984483
16608149997,923632103,2019-11-17,923340366
45541320566,923993112,2019-12-28,923035237
45541320566,923993112,2019-12-28,923493623
73356721755,923175125,2019-05-05,923498996
73356721755,923175125,2019-05-05,923745161
83757484156,923047287,2019-02-14,923280168
83757484156,923047287,2019-02-14,923847007
95050190451,923801591,2019-11-10,923630359
95050190451,923801591,2019-11-10,923308642
83732902492,923081253,2019-01-17,923291366
83732902492,923081253,2019-01-17,923484296
96316534563,923454297,2019-03-03,923969527
96316534563,923454297,2019-03-03,923492298
63066968037,923656870,2019-01-05,923429244
63066968037,923656870,2019-01-05,923254707
33087348099,923073014,2019-01-31,923548608
33087348099,923073014,2019-01-31,923896665
35440761330,923010702,2019-04-12,923088977
35440761330,923010702,2019-04-12,923830351
28929616594,923840745,2019-03-30,923691358
28929616594,923840745,2019-03-30,923833761
14525601553,923261762,2019-09-08,923654721
14525601553,923261762,2019-09-08,923703207
59135000949,923105006,2019-07-27,923463319
59135000949,923105006,2019-07-27,923529177
51426630585,923750423,2019-06-16,923258579
51426630585,923750423,2019-06-16,923257316
29123487851,923698616,2019-12-24,923123037
29123487851,923698616,2019-12-24,923852493
46324826009,923991125,2019-05-04,923338607
46324826009,923991125,2019-05-04,923226989
59545246023,923079002,2019-02-25,923962242
59545246023,923079002,2019-02-25,923781150
27500380507,923372537,2019-09-15,923915739
27500380507,923372537,2019-09-15,923077965
75346029499,923796016,2019-03-25,923415029
75346029499,923796016,2019-03-25,923794192
10293268798,923917646,2019-10-18,923228430
10293268798,923917646,2019-10-18,923130937
97631975364,923257484,2019-01-10,923645266
97631975364,923257484,2019-01-10,923550626
93844270573,923195789,2019-04-01,923169059
93844270573,923195789,2019-04-01,923635369
38921987623,923104781,2019-11-03,923029744
38921987623,923104781,2019-11-03,923006396
82947250608,923395380,2019-12-21,923039817
82947250608,923395380,2019-12-21,923780276
13245869985,923369874,2019-01-26,923068914
13245869985,923369874,2019-01-26,923630975
11284623464,923578654,2019-02-11,923422770
11284623464,923578654,2019-02-11,923989194
57237822413,923782354,2019-11-01,923450882
57237822413,923782354,2019-11-01,923758603
67162924557,923528853,2019-02-02,923413962
67162924557,923528853,2019-02-02,923840188
13807053647,923820287,2019-10-28,923485226
13807053647,923820287,2019-10-28,923142859
96835888549,923168168,2019-09-24,923530534
96835888549,923168168,2019-09-24,923754248
82085678240,923405319,2019-12-13,923135054
82085678240,923405319,2019-12-13,923907323
64997950243,923258762,2019-01-11,923560957
64997950243,923258762,2019-01-11,923418168
35837757300,923560957,2019-12-07,923695128
35837757300,923560957,2019-12-07,923827140
33910550988,923158682,2019-09-23,923287792
33910550988,923158682,2019-09-23,923655554
88138356682,923203411,2019-04-03,923633023
88138356682,923203411,2019-04-03,923387563
76946088585,923973240,2019-02-23,923667060
76946088585,923973240,2019-02-23,923903810
61107271584,923072143,2019-09-30,923837470
61107271584,923072143,2019-09-30,923991991
87506653594,923497340,2019-08-11,923066783
87506653594,923497340,2019-08-11,923322146
45290251566,923294286,2019-09-19,923012067
45290251566,923294286,2019-09-19,923595998
59943705774,923130226,2019-08-28,923082102
59943705774,923130226,2019-08-28,923857442
53982202787,923362429,2019-03-28,923799387
53982202787,923362429,2019-03-28,923704145
65661540308,923483582,2019-10-05,923763793
65661540308,923483582,2019-10-05,923147583
81792770345,923586812,2019-08-08,923017444
81792770345,923586812,2019-08-08,923189695
44860178934,923073508,2019-08-01,923928708
44860178934,923073508,2019-08-01,923012067
88529341003,923701459,2019-05-17,923695870
88529341003,923701459,2019-05-17,923398842
63858872639,923088361,2019-07-28,923512048
63858872639,923088361,2019-07-28,923409041
55490594204,923784756,2019-09-17,923089240
55490594204,923784756,2019-09-17,923151766
97553893680,923577923,2019-12-29,923195796
97553893680,923577923,2019-12-29,923205920
45007956548,923800268,2019-10-15,923698782
45007956548,923800268,2019-10-15,923398842
14488738090,923763466,2019-10-25,923053286
14488738090,923763466,2019-10-25,923759663
39358701642,923771147,2019-06-11,923897705
39358701642,923771147,2019-06-11,923472093
48441589231,923755434,2019-10-06,923921796
48441589231,923755434,2019-10-06,923909737
69882508688,923690970,2019-08-29,923216291
69882508688,923690970,2019-08-29,923262450
18782344090,923530202,2019-04-26,923494736
18782344090,923530202,2019-04-26,923825838
82924025323,923705900,2019-02-01,923582281
82924025323,923705900,2019-02-01,923473867
35586990968,923665036,2019-01-12,923893571
35586990968,923665036,2019-01-12,923147134
73471334754,923696669,2019-01-06,923388202
73471334754,923696669,2019-01-06,923646862
43336022877,923665831,2019-03-15,923652363
43336022877,923665831,2019-03-15,923863760
87569209171,923597117,2019-08-25,923339456
87569209171,923597117,2019-08-25,923732553
62331767191,923057787,2019-03-20,923450882
62331767191,923057787,2019-03-20,923081174
35130680166,923790016,2019-05-11,923117488
35130680166,923790016,2019-05-11,923139043
19639463610,923781996,2019-12-24,923996811
19639463610,923781996,2019-12-24,923094841
77040818218,923403870,2019-07-28,923603316
77040818218,923403870,2019-07-28,923575848
21092635839,923062890,2019-04-29,923030396
21092635839,923062890,2019-04-29,923415694
27185287316,923579428,2019-09-15,923769372
27185287316,923579428,2019-09-15,923042258
51820577843,923625338,2019-02-08,923987904
51820577843,923625338,2019-02-08,923824138
98032091318,923148816,2019-07-22,923618437
98032091318,923148816,2019-07-22,923027056
31051199052,923563681,2019-08-14,923317383
31051199052,923563681,2019-08-14,923030654
82448479578,923518771,2019-06-20,923861215
82448479578,923518771,2019-06-20,923635916
44931087447,923958093,2019-03-23,923057992
44931087447,923958093,2019-03-23,923029291
77090987651,923783616,2019-05-06,923078546
77090987651,923783616,2019-05-06,923137612
40446711086,923123005,2019-03-21,923790016
40446711086,923123005,2019-03-21,923382137
93296431854,923557846,2019-08-19,923819568
93296431854,923557846,2019-08-19,923693189
21210643993,923409675,2019-06-13,923182482
21210643993,923409675,2019-06-13,923704145
74962599134,923213367,2019-11-26,923580263
74962599134,923213367,2019-11-26,923021734
65890107043,923751681,2019-06-27,923406837
65890107043,923751681,2019-06-27,923532553
21654390626,923904036,2019-01-12,923899823
21654390626,923904036,2019-01-12,923715616
10655340722,923685120,2019-01-17,923478237
10655340722,923685120,2019-01-17,923946748
19162134530,923727393,2019-03-11,923667623
19162134530,923727393,2019-03-11,923523377
76723860823,923479293,2019-02-17,923007189
76723860823,923479293,2019-02-17,923339456
50946234239,923157962,2019-10-11,923897040
50946234239,923157962,2019-10-11,923832088
56412714477,923518050,2019-12-17,923762019
56412714477,923518050,2019-12-17,923027501
35721889017,923818581,2019-05-15,923481523
35721889017,923818581,2019-05-15,923690880
37426489119,923788614,2019-12-05,923121009
37426489119,923788614,2019-12-05,923781200
41915663905,923701322,2019-03-21,923242370
41915663905,923701322,2019-03-21,923322146
64036908142,923645266,2019-08-27,923441738
64036908142,923645266,2019-08-27,923405280
53152001492,923081644,2019-08-21,923970648
53152001492,923081644,2019-08-21,923922993
27325171466,923642537,2019-04-10,923123401
27325171466,923642537,2019-04-10,923389030
98501453572,923823516,2019-06-06,923051105
98501453572,923823516,2019-06-06,923511973
82416826529,923906555,2019-01-07,923690801
82416826529,923906555,2019-01-07,923046980
99673297400,923865964,2019-05-07,923732299
99673297400,923865964,2019-05-07,923009457
65725270828,923604622,2019-05-26,923688365
65725270828,923604622,2019-05-26,923091959
50082155483,923967288,2019-06-17,923326769
50082155483,923967288,2019-06-17,923056053
64617675654,923657885,2019-10-14,923827140
64617675654,923657885,2019-10-14,923422077
37076407318,923514569,2019-12-03,923851405
37076407318,923514569,2019-12-03,923272699
14328610350,923460868,2019-08-27,923353453
14328610350,923460868,2019-08-27,923229602
73406054159,923153654,2019-07-26,923846586
73406054159,923153654,2019-07-26,923612342
71651618553,923602979,2019-02-08,923728018
71651618553,923602979,2019-02-08,923305418
30166862639,923271048,2019-10-12,923176474
30166862639,923271048,2019-10-12,923886519
50145433650,923065301,2019-11-20,923228206
50145433650,923065301,2019-11-20,923915873
73631047440,923744905,2019-09-15,923713246
73631047440,923744905,2019-09-15,923801349
40791284866,923429410,2019-01-04,923542862
40791284866,923429410,2019-01-04,923875032
93962101738,923994875,2019-01-21,923945275
93962101738,923994875,2019-01-21,923634162
50382559284,923057988,2019-01-28,923221877
50382559284,923057988,2019-01-28,923898516
27443343224,923623626,2019-06-11,923119919
27443343224,923623626,2019-06-11,923683187
86746778116,923131422,2019-02-17,923771147
86746778116,923131422,2019-02-17,923007525
43798134473,923900731,2019-10-27,923971030
43798134473,923900731,2019-10-27,923865999
75159403725,923226325,2019-07-10,923656212
75159403725,923226325,2019-07-10,923454536
83462384129,923212143,2019-06-23,923231768
83462384129,923212143,2019-06-23,923631201
36612019318,923353470,2019-12-23,923860634
36612019318,923353470,2019-12-23,923661334
66008806767,923449749,2019-10-11,923071276
66008806767,923449749,2019-10-11,923959995
50880129156,923191338,2019-04-01,923290207
50880129156,923191338,2019-04-01,923661823
78569273429,923093349,2019-06-17,923826422
78569273429,923093349,2019-06-17,923943176
32239693542,923571192,2019-12-16,923565904
32239693542,923571192,2019-12-16,923367169
89081347056,923892813,2019-08-17,923837470
89081347056,923892813,2019-08-17,923378410
30970386194,923763301,2019-04-20,923802161
30970386194,923763301,2019-04-20,923632331
40883616706,923796993,2019-08-05,923237514
40883616706,923796993,2019-08-05,923171763
48984772398,923288076,2019-08-31,923364726
48984772398,923288076,2019-08-31,923685626
80253709173,923191524,2019-04-08,923119896
80253709173,923191524,2019-04-08,923784293
55718163039,923713246,2019-07-30,923272099
55718163039,923713246,2019-07-30,923308937
76230882746,923824138,2019-07-13,923273330
76230882746,923824138,2019-07-13,923715616
95216522902,923965609,2019-02-15,923657885
95216522902,923965609,2019-02-15,923697432
58571627296,923131982,2019-01-31,923186546
58571627296,923131982,2019-01-31,923503519
31496396515,923387563,2019-12-08,923244915
31496396515,923387563,2019-12-08,923601693
87071184568,923691603,2019-05-30,923069735
87071184568,923691603,2019-05-30,923824979
23533891894,923421768,2019-03-26,923705327
23533891894,923421768,2019-03-26,923866865
83674755110,923109380,2019-11-26,923408432
83674755110,923109380,2019-11-26,923473721
87304345818,923319143,2019-12-13,923176626
87304345818,923319143,2019-12-13,923954390
46452585531,923305668,2019-12-24,923367169
46452585531,923305668,2019-12-24,923005355
20062870235,923957021,2019-05-14,923270888
20062870235,923957021,2019-05-14,923908360
21658872800,923977180,2019-03-11,923559523
21658872800,923977180,2019-03-11,923897762
41160650857,923779208,2019-08-20,923784335
41160650857,923779208,2019-08-20,923516288
91660835717,923090826,2019-12-25,923240122
91660835717,923090826,2019-12-25,923585547
84194039365,923302258,2019-11-19,923730435
84194039365,923302258,2019-11-19,923267278
89007724669,923954973,2019-11-05,923559740
89007724669,923954973,2019-11-05,923903575
64247301260,923101675,2019-02-14,923825838
64247301260,923101675,2019-02-14,923388395
61747185906,923027550,2019-08-12,923226989
61747185906,923027550,2019-08-12,923040629
11262961774,923207139,2019-03-18,923963570
11262961774,923207139,2019-03-18,923372757
55969015067,923029744,2019-03-28,923916897
55969015067,923029744,2019-03-28,923341732
77299806863,923031555,2019-09-12,923047645
77299806863,923031555,2019-09-12,923122618
18281135690,923995866,2019-02-02,923893571
18281135690,923995866,2019-02-02,923092770
67758148174,923940380,2019-09-24,923004581
67758148174,923940380,2019-09-24,923068607
29414026721,923820201,2019-03-11,923751344
29414026721,923820201,2019-03-11,923041257
59398878878,923307959,2019-09-05,923507586
59398878878,923307959,2019-09-05,923075293
21507285101,923860004,2019-05-16,923270891
21507285101,923860004,2019-05-16,923052536
32668042444,923464941,2019-06-14,923283299
32668042444,923464941,2019-06-14,923232053
75995459976,923491192,2019-12-12,923381705
75995459976,923491192,2019-12-12,923168967
22767358264,923597542,2019-02-02,923935265
22767358264,923597542,2019-02-02,923834412
67453264980,923370255,2019-10-01,923167334
67453264980,923370255,2019-10-01,923808024
73671595767,923736549,2019-04-19,923090901
73671595767,923736549,2019-04-19,923726224
71974142703,923823424,2019-09-16,923204799
71974142703,923823424,2019-09-16,923410379
74218085786,923579036,2019-09-21,923264547
74218085786,923579036,2019-09-21,923532553
41564828618,923047114,2019-02-09,923767706
41564828618,923047114,2019-02-09,923265438
94689353254,923881778,2019-11-10,923843802
94689353254,923881778,2019-11-10,923413632
53120744691,923380760,2019-03-30,923120218
53120744691,923380760,2019-03-30,923718629
57160861748,923025275,2019-10-29,923088376
57160861748,923025275,2019-10-29,923675130
56060456313,923694995,2019-09-02,923072253
56060456313,923694995,2019-09-02,923149525
28971259321,923300622,2019-08-30,923939038
28971259321,923300622,2019-08-30,923830506
49172720569,923566996,2019-07-23,923066692
49172720569,923566996,2019-07-23,923436354
61551884453,923252780,2019-12-31,923560983
61551884453,923252780,2019-12-31,923327842
45467696682,923218771,2019-05-13,923677227
45467696682,923218771,2019-05-13,923290406
86361653754,923692575,2019-02-05,923334966
86361653754,923692575,2019-02-05,923096169
20743278191,923740390,2019-07-09,923091895
20743278191,923740390,2019-07-09,923444649
94344952840,923761014,2019-04-27,923401374
94344952840,923761014,2019-04-27,923104781
84504090611,923344395,2019-08-15,923088148
84504090611,923344395,2019-08-15,923312553
26918846003,923206017,2019-07-01,923840027
26918846003,923206017,2019-07-01,923324385
70754869586,923926121,2019-02-25,923421494
70754869586,923926121,2019-02-25,923320820
65604781641,923962647,2019-05-24,923388395
65604781641,923962647,2019-05-24,923182303
44462674369,923429650,2019-10-08,923507887
44462674369,923429650,2019-10-08,923616705
84519050976,923969527,2019-04-06,923659841
84519050976,923969527,2019-04-06,923043990
68969491227,923602338,2019-12-23,923435751
68969491227,923602338,2019-12-23,923644646
12098457450,923391875,2019-08-27,923015434
12098457450,923391875,2019-08-27,923592652
80221185759,923886519,2019-01-22,923807581
80221185759,923886519,2019-01-22,923659820
18108687608,923905472,2019-01-26,923946192
18108687608,923905472,2019-01-26,923481390
38037964256,923886697,2019-07-21,923574008
38037964256,923886697,2019-07-21,923554477
81748748815,923571746,2019-02-04,923378410
81748748815,923571746,2019-02-04,923709433
86405504149,923745367,2019-08-21,923515387
86405504149,923745367,2019-08-21,923634854
15746480689,923185413,2019-09-26,923552548
15746480689,923185413,2019-09-26,923726732
89089508114,923121009,2019-05-20,923888603
89089508114,923121009,2019-05-20,923076303
95175487456,923909492,2019-01-09,923497430
95175487456,923909492,2019-01-09,923240271
40911893824,923393346,2019-01-12,923528326
40911893824,923393346,2019-01-12,923375561
46749517844,923604745,2019-06-24,923350633
46749517844,923604745,2019-06-24,923682966
80201035106,923741088,2019-09-10,923993392
80201035106,923741088,2019-09-10,923943157
50735126032,923741912,2019-06-19,923619551
50735126032,923741912,2019-06-19,923688824
19938453197,923388202,2019-08-09,923168485
19938453197,923388202,2019-08-09,923757841
44554344818,923074993,2019-12-05,923080033
44554344818,923074993,2019-12-05,923662809
15693762660,923281032,2019-03-28,923336158
15693762660,923281032,2019-03-28,923245495
95431513185,923481151,2019-11-16,923856178
95431513185,923481151,2019-11-16,923008829
24955688249,923271078,2019-05-17,923936643
24955688249,923271078,2019-05-17,923695662
37106970085,923729515,2019-08-30,923752877
37106970085,923729515,2019-08-30,923981750
93960602894,923968853,2019-01-08,923040119
93960602894,923968853,2019-01-08,923473049
92235928518,923521368,2019-12-18,923455613
92235928518,923521368,2019-12-18,923217687
46549985067,923819145,2019-10-09,923819835
46549985067,923819145,2019-10-09,923014161
15497056666,923326343,2019-04-22,923125169
15497056666,923326343,2019-04-22,923730067
37043197765,923927268,2019-09-16,923419544
37043197765,923927268,2019-09-16,923620341
60919625677,923246266,2019-11-29,923750011
60919625677,923246266,2019-11-29,923947259
80620625445,923923902,2019-05-23,923507586
80620625445,923923902,2019-05-23,923586374
74104365585,923136325,2019-08-15,923490907
74104365585,923136325,2019-08-15,923871008
69703484327,923023356,2019-09-07,923193535
69703484327,923023356,2019-09-07,923843613
21361966364,923195796,2019-09-03,923014361
21361966364,923195796,2019-09-03,923473346
12558306405,923630414,2019-04-02,923740721
12558306405,923630414,2019-04-02,923845674
81953941278,923418278,2019-01-14,923382394
81953941278,923418278,2019-01-14,923487691
52359539778,923656527,2019-05-23,923984209
52359539778,923656527,2019-05-23,923843025
97319245050,923729661,2019-07-11,923631728
97319245050,923729661,2019-07-11,923939038
76852171097,923053695,2019-02-03,923191103
76852171097,923053695,2019-02-03,923602338
37304888700,923176545,2019-05-28,923421415
37304888700,923176545,2019-05-28,923609516
70988548428,923516147,2019-05-28,923968130
70988548428,923516147,2019-05-28,923477079
56658359295,923850743,2019-04-29,923578551
56658359295,923850743,2019-04-29,923642537
54818382280,923540735,2019-04-20,923981090
54818382280,923540735,2019-04-20,923234339
96143092998,923114677,2019-11-09,923465267
96143092998,923114677,2019-11-09,923383628
96783230362,923393161,2019-08-04,923526282
96783230362,923393161,2019-08-04,923559827
60064797120,923795968,2019-07-26,923619333
60064797120,923795968,2019-07-26,923936876
21703329708,923409120,2019-04-16,923123176
21703329708,923409120,2019-04-16,923173510
46667082163,923819247,2019-11-16,923204706
46667082163,923819247,2019-11-16,923131953
40799119197,923565904,2019-05-22,923936664
40799119197,923565904,2019-05-22,923512866
94668374454,923361361,2019-03-02,923538461
94668374454,923361361,2019-03-02,923262169
73728163474,923777023,2019-07-19,923496120
73728163474,923777023,2019-07-19,923386341
75767769682,923720831,2019-05-14,923851936
75767769682,923720831,2019-05-14,923548241
79812003640,923377511,2019-03-27,923833761
79812003640,923377511,2019-03-27,923300863
23383335637,923476197,2019-06-24,923169059
23383335637,923476197,2019-06-24,923633023
31872785975,923004578,2019-12-23,923106380
31872785975,923004578,2019-12-23,923393004
27378525066,923258579,2019-01-26,923642889
27378525066,923258579,2019-01-26,923850438
93205255798,923652092,2019-02-13,923772525
93205255798,923652092,2019-02-13,923057200
31626089900,923531404,2019-10-04,923359054
31626089900,923531404,2019-10-04,923112732
70154563301,923455650,2019-06-02,923488916
70154563301,923455650,2019-06-02,923610438
93575719586,923398842,2019-06-16,923547767
93575719586,923398842,2019-06-16,923341073
35543475755,923426527,2019-03-05,923666468
35543475755,923426527,2019-03-05,923021734
43340308415,923955402,2019-09-09,923380629
43340308415,923955402,2019-09-09,923695128
20661672450,923308937,2019-03-16,923950124
20661672450,923308937,2019-03-16,923943722
87145442410,923935157,2019-09-12,923996573
87145442410,923935157,2019-09-12,923124652
25185237301,923266242,2019-10-02,923040362
25185237301,923266242,2019-10-02,923627047
46691346937,923952499,2019-11-09,923770179
46691346937,923952499,2019-11-09,923494736
93162776714,923114970,2019-06-07,923208929
93162776714,923114970,2019-06-07,923000153
95294356901,923218171,2019-03-28,923203743
95294356901,923218171,2019-03-28,923139780
82059490013,923804871,2019-02-19,923586980
82059490013,923804871,2019-02-19,923886356
53795553725,923353453,2019-04-16,923960760
53795553725,923353453,2019-04-16,923236648
75412689812,923324888,2019-05-28,923837592
75412689812,923324888,2019-05-28,923359558
17134426054,923894984,2019-01-04,923145622
17134426054,923894984,2019-01-04,923873277
98141960594,923996780,2019-02-17,923156985
98141960594,923996780,2019-02-17,923953720
46020468346,923581010,2019-05-24,923907891
46020468346,923581010,2019-05-24,923456951
33213230190,923629753,2019-03-26,923455423
33213230190,923629753,2019-03-26,923319003
93579607907,923083535,2019-10-17,923898722
93579607907,923083535,2019-10-17,923850421
63177446532,923507153,2019-02-28,923320522
63177446532,923507153,2019-02-28,923205607
91618054670,923908314,2019-04-15,923191132
91618054670,923908314,2019-04-15,923306009
29171765660,923988610,2019-07-24,923080929
29171765660,923988610,2019-07-24,923701459
59353016388,923337442,2019-04-15,923499425
59353016388,923337442,2019-04-15,923329868
58321278219,923876286,2019-04-08,923304431
58321278219,923876286,2019-04-08,923245293
31763687324,923138898,2019-06-04,923996670
31763687324,923138898,2019-06-04,923463571
25752968727,923774224,2019-11-05,923298215
25752968727,923774224,2019-11-05,923197775
77264901591,923683977,2019-11-02,923041899
77264901591,923683977,2019-11-02,923306839
38945403264,923981180,2019-01-08,923679297
38945403264,923981180,2019-01-08,923923213
38093172415,923722648,2019-06-16,923343938
38093172415,923722648,2019-06-16,923343207
51282782491,923620756,2019-09-29,923851161
51282782491,923620756,2019-09-29,923549458
70398685041,923866107,2019-10-03,923328792
