CNIC,CDR Number
56346577567,923316653
56346577567,923001788
30049472793,923884766
30049472793,923184145
94150272305,923333975
94150272305,923047412
74073646788,923147024
74073646788,923523377
34563549293,923762019
34563549293,923595178
64987874602,923150813
64987874602,923839070
25537121488,923041863
25537121488,923456951
94188768348,923322621
94188768348,923473867
13449408662,923569493
13449408662,923929173
51900908324,923880350
51900908324,923322201
92062261662,923311667
92062261662,923467175
28276636608,923348265
28276636608,923945863
60092909206,923492298
60092909206,923954390
39861396977,923325735
39861396977,923607803
51350267229,923704709
51350267229,923940380
15875449921,923112732
15875449921,923055184
61791920320,923542857
61791920320,923824800
78996548754,923490506
78996548754,923085999
38434972396,923223610
38434972396,923795353
93526737858,923790520
93526737858,923984462
57979817255,923386674
57979817255,923793833
57525997637,923166529
57525997637,923589845
40154830594,923448116
40154830594,923675378
79678994699,923407646
79678994699,923301011
75072550998,923994990
75072550998,923012067
40586061807,923967288
40586061807,923932779
22657009153,923275443
22657009153,923628980
34118450640,923866255
34118450640,923198819
82804228685,923468809
82804228685,923547322
75560409172,923165310
75560409172,923682918
40573527709,923566642
40573527709,923786366
39309476110,923168316
39309476110,923622641
46494603020,923738277
46494603020,923251201
20978752709,923264134
20978752709,923259567
78700173828,923958998
78700173828,923757768
38219356395,923806366
38219356395,923244968
54029635066,923130454
54029635066,923367169
89506348242,923055906
89506348242,923814225
86841727481,923407805
86841727481,923899823
80512898965,923340366
80512898965,923264097
59091358909,923472709
59091358909,923398926
10246109793,923327434
10246109793,923313899
12397466948,923402529
12397466948,923763168
51509945852,923088064
51509945852,923175361
17190019308,923017537
17190019308,923013084
23457781704,923916618
23457781704,923775255
70520918242,923039100
70520918242,923350447
30039670900,923672185
30039670900,923385828
72327949712,923995509
72327949712,923903859
39839695685,923973995
39839695685,923731694
62649627107,923921796
62649627107,923261762
51397968553,923382345
51397968553,923995866
47905041170,923620879
47905041170,923058152
30930476308,923235478
30930476308,923983145
98984571679,923653904
98984571679,923974174
87775378499,923941548
87775378499,923763301
17962585000,923197605
17962585000,923992929
18163856788,923460072
18163856788,923868244
99791467232,923116320
99791467232,923967315
88756751395,923804295
88756751395,923947259
74696350165,923121142
74696350165,923187234
99447345655,923639713
99447345655,923785143
89734984442,923951765
89734984442,923939865
59159088873,923327146
59159088873,923531911
27033226108,923424023
27033226108,923287792
84865426504,923311667
84865426504,923054119
30686087162,923897040
30686087162,923766392
95694406848,923270897
95694406848,923814887
74581161105,923316653
74581161105,923135227
16204895132,923632722
16204895132,923499721
25556182646,923244875
25556182646,923379848
21583921994,923304664
21583921994,923855860
61375360402,923715616
61375360402,923744905
44568096736,923894312
44568096736,923822598
65535791819,923262164
65535791819,923148240
79647039070,923358496
79647039070,923690880
89721857006,923943665
89721857006,923500634
91667618412,923375233
91667618412,923385879
68850503031,923892449
68850503031,923413264
61432629167,923000485
61432629167,923407561
19751984497,923633202
19751984497,923090826
46121231899,923767557
46121231899,923771810
31075062188,923743753
31075062188,923583030
45547698438,923784335
45547698438,923840188
65662785000,923170312
65662785000,923590887
48014642487,923981090
48014642487,923484460
87986245005,923571608
87986245005,923712625
86633218698,923116945
86633218698,923107832
44237688186,923267108
44237688186,923070973
32960374384,923407561
32960374384,923069470
20686571748,923010217
20686571748,923550796
59981137606,923871430
59981137606,923675378
78327655805,923365177
78327655805,923239406
11499490238,923554371
11499490238,923134601
92394468712,923582261
92394468712,923590101
57241362672,923667623
57241362672,923609861
23352904803,923937926
23352904803,923039343
44630475762,923629753
44630475762,923822066
90645598880,923216575
90645598880,923953737
30644618249,923565904
30644618249,923908864
29732592509,923737764
29732592509,923512866
72385608170,923651341
72385608170,923245623
40668254283,923874312
40668254283,923365300
98795553339,923564027
98795553339,923591080
20507946700,923989439
20507946700,923927268
66666811604,923147516
66666811604,923130320
95986580501,923367169
95986580501,923080929
83935141286,923609121
83935141286,923607402
72653214834,923645930
72653214834,923882473
18481324271,923083321
18481324271,923505759
72604593384,923028458
72604593384,923070118
27432773658,923875786
27432773658,923300633
49078574582,923692815
49078574582,923355247
99843968801,923988359
99843968801,923573495
93702941383,923174749
93702941383,923292062
32120363754,923485755
32120363754,923752361
23443314714,923326002
23443314714,923198412
43370303474,923978320
43370303474,923053286
14076354156,923330454
14076354156,923294512
15201220677,923921796
15201220677,923407305
47134050421,923082662
47134050421,923255055
45134711641,923807581
45134711641,923342146
51031554913,923329958
51031554913,923928708
95169518867,923278954
95169518867,923337214
96703692415,923047222
96703692415,923432980
56812928967,923697136
56812928967,923175086
94838057345,923634854
94838057345,923396706
60244826745,923688107
60244826745,923655144
91171989154,923129007
91171989154,923372350
54712610488,923260676
54712610488,923622330
30920955630,923171780
30920955630,923289319
23890549867,923559241
23890549867,923113542
79771475627,923466729
79771475627,923653653
19348057551,923264134
19348057551,923407805
92658397212,923547767
92658397212,923651357
93771622399,923352854
93771622399,923960264
80267622883,923077536
80267622883,923320766
69063937145,923206732
69063937145,923801044
69209659448,923413264
69209659448,923881778
64320054261,923176547
64320054261,923029641
50520459447,923202268
50520459447,923645117
52020399035,923383507
52020399035,923130226
13538223063,923840055
13538223063,923511424
64517701083,923666670
64517701083,923335573
67137849551,923374634
67137849551,923677581
33665141844,923389023
33665141844,923771097
47394971908,923219164
47394971908,923958068
26158355070,923549136
26158355070,923086275
49957065747,923091959
49957065747,923195616
87093478366,923301011
87093478366,923902302
35722189935,923296003
35722189935,923204695
77849442969,923647802
77849442969,923340854
87476623446,923450742
87476623446,923639998
84494990639,923542660
84494990639,923088253
70980634597,923072103
70980634597,923158682
25243148707,923685120
25243148707,923941648
95462332737,923532388
95462332737,923585490
74008205305,923179578
74008205305,923473346
29689742429,923054011
29689742429,923548269
39464230245,923960341
39464230245,923533097
87386650109,923693189
87386650109,923302258
45709132387,923273692
45709132387,923861299
89619430365,923565368
89619430365,923925951
93947056931,923824462
93947056931,923322201
99206770637,923499425
99206770637,923568313
63927024802,923991255
63927024802,923402529
60588770096,923472981
60588770096,923274915
88167078686,923618051
88167078686,923063482
27943947086,923917245
27943947086,923468713
17543576412,923579428
17543576412,923996930
70430046072,923578654
70430046072,923172827
37524095622,923809252
37524095622,923256439
44602787445,923806370
44602787445,923362816
83229704608,923736990
83229704608,923573604
10953110539,923927268
10953110539,923163778
39870112149,923013002
39870112149,923517518
34648240191,923787685
34648240191,923958998
74835905933,923583868
74835905933,923657134
19997143095,923523633
19997143095,923572302
59499844223,923512222
59499844223,923612443
41911896518,923059909
41911896518,923363034
23978138236,923480783
23978138236,923152256
11081249061,923557846
11081249061,923530787
56906013219,923763256
56906013219,923340614
88009792474,923512006
88009792474,923356568
53606316103,923820201
53606316103,923554741
74225888606,923635146
74225888606,923885703
48534394620,923845908
48534394620,923184063
57714040960,923654721
57714040960,923085125
69686160595,923773319
69686160595,923127880
26979110023,923557846
26979110023,923881778
96005928093,923272018
96005928093,923242789
30553729848,923115294
30553729848,923065779
54604215027,923962242
54604215027,923859609
16247716072,923383484
16247716072,923850217
33224334549,923359123
33224334549,923341672
63467292040,923356102
63467292040,923048520
41052028555,923906555
41052028555,923193535
74400608716,923079467
74400608716,923536421
41562446331,923327368
41562446331,923383612
72774369522,923695662
72774369522,923931118
43374087999,923048393
43374087999,923288589
73212842929,923650730
73212842929,923841773
44727256522,923012866
44727256522,923058470
71952253859,923691842
71952253859,923179578
79691777469,923418494
79691777469,923462464
64753038831,923135597
64753038831,923901927
42650542896,923351059
42650542896,923198009
74919453118,923654964
74919453118,923837592
65058413810,923165771
65058413810,923489771
89195410266,923913570
89195410266,923660222
46072163418,923285349
46072163418,923358796
29305962211,923348718
29305962211,923649402
82612179654,923760322
82612179654,923017820
59396604525,923906673
59396604525,923665533
24305415188,923676768
24305415188,923566432
11820887798,923979109
11820887798,923667834
20247004159,923358496
20247004159,923980202
64651463027,923855736
64651463027,923718728
77108314975,923533417
77108314975,923380162
46659341523,923671252
46659341523,923868900
23748157992,923316971
23748157992,923996670
58263069426,923986188
58263069426,923498946
35203975684,923956850
35203975684,923564027
82628404860,923256439
82628404860,923071847
41161890554,923365302
41161890554,923692815
53831257009,923429244
53831257009,923802161
62362313926,923149418
62362313926,923705900
79851431876,923359937
79851431876,923597533
38462202248,923017992
38462202248,923848993
86499465731,923623368
86499465731,923453646
26152345774,923088361
26152345774,923903575
94756764171,923934231
94756764171,923991308
19865313122,923927664
19865313122,923657272
13400069860,923563780
13400069860,923270213
20286303097,923319143
20286303097,923912725
15237496260,923016450
15237496260,923528853
40637437124,923262164
40637437124,923478237
63003568035,923548842
63003568035,923304128
21921620263,923882473
21921620263,923274915
87542740085,923581010
87542740085,923632487
13009006907,923320522
13009006907,923782072
31570714423,923054912
31570714423,923453646
80015686147,923959152
80015686147,923370350
35267904829,923685626
35267904829,923590913
98683708173,923250986
98683708173,923806299
96813655150,923569654
96813655150,923004679
98705473642,923809252
98705473642,923541753
69515247155,923595305
69515247155,923193518
18217745244,923134601
18217745244,923523633
21563327142,923715570
21563327142,923329982
79579929369,923550090
79579929369,923989194
73228088612,923161892
73228088612,923788320
40607347954,923909000
40607347954,923323177
13121305222,923505520
13121305222,923325735
17922417797,923402501
17922417797,923580239
96910209914,923732846
96910209914,923274155
62931051709,923271667
62931051709,923772525
27088334900,923628504
27088334900,923016450
70020125759,923985058
70020125759,923068980
41908502155,923799176
41908502155,923996811
48065811239,923047784
48065811239,923393335
72797440603,923637328
72797440603,923398733
55622881520,923039343
55622881520,923168485
71149266034,923844589
71149266034,923617043
74526143908,923893314
74526143908,923355245
76849414775,923025318
76849414775,923267507
34489891870,923833677
34489891870,923326344
11802031188,923184592
11802031188,923711442
98143904824,923162495
98143904824,923176545
62913882275,923464028
62913882275,923067490
52340753006,923847678
52340753006,923558824
18976343930,923573604
18976343930,923550655
61362187798,923531313
61362187798,923979764
87024251012,923636859
87024251012,923580263
71709800542,923809477
71709800542,923054119
25053538997,923641902
25053538997,923296103
50418815726,923034938
50418815726,923660882
17934694639,923559740
17934694639,923656849
14099004529,923623945
14099004529,923996573
85459781580,923970648
85459781580,923496748
94997892047,923442877
94997892047,923712433
49643775629,923008657
49643775629,923698402
89891827256,923855141
89891827256,923645069
25156682914,923732299
25156682914,923258579
88285816834,923756209
88285816834,923007928
57479202897,923345931
57479202897,923282525
75858872281,923341073
75858872281,923721885
52603126742,923830654
52603126742,923162890
52182514515,923012067
52182514515,923107282
48037627563,923063303
48037627563,923595886
27081965951,923877966
27081965951,923259018
60247124219,923758603
60247124219,923067566
86074382931,923761014
86074382931,923587121
88003990011,923580239
88003990011,923474376
16215164184,923782072
16215164184,923698782
94855253880,923730782
94855253880,923076614
96301776853,923208596
96301776853,923286892
21127767904,923168967
21127767904,923547767
27559984896,923941021
27559984896,923311961
94425165375,923988565
94425165375,923965958
83120091073,923537334
83120091073,923144644
55091635061,923119896
55091635061,923726224
67846533077,923583716
67846533077,923339680
76189727643,923769558
76189727643,923586354
63870585374,923564493
63870585374,923960760
66680167881,923044936
66680167881,923305481
76844947818,923637511
76844947818,923232838
83430204393,923723041
83430204393,923383628
38858631708,923256876
38858631708,923317014
12080309062,923801613
12080309062,923106717
41608228948,923673766
41608228948,923553930
64456252711,923770049
64456252711,923200393
92360763458,923603068
92360763458,923350442
38346691636,923529018
38346691636,923804999
91084704152,923203166
91084704152,923837453
18287262888,923157633
18287262888,923123730
14295566228,923480783
14295566228,923923213
91203873133,923349963
91203873133,923281212
58975648597,923627313
58975648597,923397470
99991931518,923914190
99991931518,923664404
33528565501,923042808
33528565501,923191338
75169514048,923417172
75169514048,923666670
78337343497,923715230
78337343497,923647442
16165540240,923824026
16165540240,923935157
80134192143,923276521
80134192143,923545994
79800480891,923561165
79800480891,923028498
47761897644,923196535
47761897644,923889188
67932582944,923613944
67932582944,923827363
91845185340,923095305
91845185340,923885087
79492361001,923538988
79492361001,923267788
11032220790,923099930
11032220790,923763301
82213743428,923225079
82213743428,923318392
86140649094,923528326
86140649094,923001808
96029976971,923004679
96029976971,923274865
83558147029,923595336
83558147029,923135227
96130775007,923272009
96130775007,923634039
89929927889,923177106
89929927889,923750081
10522070539,923121787
10522070539,923711691
24746310978,923076963
24746310978,923202819
13626118890,923093936
13626118890,923274984
23144591411,923389023
23144591411,923608355
63457041912,923967490
63457041912,923620445
47479598586,923753554
47479598586,923331415
10739744378,923266242
10739744378,923948701
56827676325,923623368
56827676325,923025420
87892138545,923540944
87892138545,923742066
52312451670,923778789
52312451670,923463319
20147010383,923768369
20147010383,923294445
97175957830,923460011
97175957830,923585547
18009975792,923058340
18009975792,923039753
32736936806,923729030
32736936806,923960241
80667768578,923850774
80667768578,923093016
11226512829,923685288
11226512829,923301306
15032495995,923040757
15032495995,923787548
86085647421,923299905
86085647421,923857284
81733597974,923079189
81733597974,923652363
54327691326,923340569
54327691326,923027550
43990662053,923044936
43990662053,923338024
67798169149,923571746
67798169149,923288840
23328667599,923625465
23328667599,923081253
87627300279,923198009
87627300279,923185193
25722012864,923186880
25722012864,923715657
46479213928,923231388
46479213928,923375977
50063546939,923407691
50063546939,923340854
51507414678,923748474
51507414678,923711442
11906997474,923718140
11906997474,923523458
74224921063,923024150
74224921063,923691738
76028120680,923724738
76028120680,923958218
59668708812,923695631
59668708812,923291012
39977245056,923088228
39977245056,923112732
27329229423,923147825
27329229423,923817969
27390617662,923548101
27390617662,923595178
23808548945,923254350
23808548945,923474679
43915210704,923660027
43915210704,923076963
98326835406,923324048
98326835406,923387953
10461760824,923557844
10461760824,923695011
62863395175,923296684
62863395175,923039100
14985971879,923860912
14985971879,923875786
83922554305,923016414
83922554305,923604099
38679578208,923436024
38679578208,923937713
56717512327,923200498
56717512327,923350633
90346036156,923278408
90346036156,923608760
66675292143,923924295
66675292143,923933424
45259472368,923183552
45259472368,923130320
21426616898,923640446
21426616898,923171525
32793894408,923261077
32793894408,923362816
19487753335,923272041
19487753335,923636670
51082178774,923421494
51082178774,923516147
56792303210,923811948
56792303210,923218190
91043616046,923568831
91043616046,923053286
70497184879,923714002
70497184879,923374954
46338555147,923128359
46338555147,923010850
23028342363,923269135
23028342363,923625584
98688199061,923411271
98688199061,923059103
12925363175,923275040
12925363175,923901200
80961251312,923545994
80961251312,923092336
69910965130,923782976
69910965130,923302978
26494928559,923757911
26494928559,923186298
47568306749,923227175
47568306749,923601411
29500142028,923940077
29500142028,923729120
46832392717,923140546
46832392717,923645266
14978280752,923018475
14978280752,923984969
34466736155,923029592
34466736155,923302333
18541625429,923740390
18541625429,923530696
63420789000,923380456
63420789000,923734389
26254532236,923217648
26254532236,923729120
66864339539,923825838
66864339539,923851936
27742792817,923321245
27742792817,923353108
48735857439,923879231
48735857439,923137612
74868618813,923634717
74868618813,923130552
76445380040,923832088
76445380040,923215632
79438050127,923364619
79438050127,923120335
18902030187,923296684
18902030187,923264097
97470453153,923878300
97470453153,923630359
61990483822,923276306
61990483822,923829695
93477032074,923264966
93477032074,923107408
10388458090,923809885
10388458090,923002030
18302450111,923172827
18302450111,923822598
70955939626,923995332
70955939626,923132579
47193401102,923788320
47193401102,923489476
59794454069,923794192
59794454069,923797372
72079514967,923930544
72079514967,923813970
54468472631,923697432
54468472631,923610667
41539211163,923232053
41539211163,923965894
37954332527,923473478
37954332527,923520028
46677007945,923575458
46677007945,923333044
59513551861,923131451
59513551861,923086275
35078645614,923835120
35078645614,923686858
64531459228,923018028
64531459228,923103505
15564992215,923907042
15564992215,923262771
50722246016,923842771
50722246016,923140047
31867825608,923450919
31867825608,923556196
80344758375,923251379
80344758375,923103493
96514769272,923304128
96514769272,923289112
81019089883,923655252
81019089883,923660222
61472190297,923812221
61472190297,923685603
79643565336,923896318
79643565336,923274984
55724018153,923015774
55724018153,923055330
39980973620,923523458
39980973620,923476016
12834771931,923726910
12834771931,923488916
35805158588,923745547
35805158588,923387213
20615921005,923194908
20615921005,923182439
10349568705,923821274
10349568705,923306009
77103368902,923236279
77103368902,923786563
71900080655,923795353
71900080655,923699264
33842797122,923618386
33842797122,923782976
62560128066,923503828
62560128066,923808024
35427463458,923924292
35427463458,923174247
92610633819,923373675
92610633819,923108340
43677487260,923020191
43677487260,923380121
82694782971,923047412
82694782971,923627047
48023673106,923024203
48023673106,923480006
35940067027,923352118
35940067027,923883403
93135911606,923988610
93135911606,923468891
83671592137,923655252
83671592137,923204799
40107821930,923420908
40107821930,923658530
26728490248,923992835
26728490248,923398733
39347161826,923801591
39347161826,923793833
78789068860,923655554
78789068860,923152084
70199346308,923997208
70199346308,923263375
61555146987,923000707
61555146987,923927863
23428858414,923663095
23428858414,923490958
18053246370,923152999
18053246370,923505520
18129324002,923017530
18129324002,923012176
87457208680,923270891
87457208680,923797335
88183216630,923960341
88183216630,923204866
39624581238,923057618
39624581238,923407646
39332994794,923382394
39332994794,923585848
24313545171,923952784
24313545171,923453625
43087739997,923856582
43087739997,923219694
44140695937,923197605
44140695937,923834385
26239733849,923850743
26239733849,923616705
41825914870,923086548
41825914870,923229077
53718874651,923883485
53718874651,923705155
16608149997,923984483
16608149997,923340366
45541320566,923035237
45541320566,923493623
73356721755,923498996
73356721755,923745161
83757484156,923280168
83757484156,923847007
95050190451,923630359
95050190451,923308642
83732902492,923291366
83732902492,923484296
96316534563,923969527
96316534563,923492298
63066968037,923429244
63066968037,923254707
33087348099,923548608
33087348099,923896665
35440761330,923088977
35440761330,923830351
28929616594,923691358
28929616594,923833761
14525601553,923654721
14525601553,923703207
59135000949,923463319
59135000949,923529177
51426630585,923258579
51426630585,923257316
29123487851,923123037
29123487851,923852493
46324826009,923338607
46324826009,923226989
59545246023,923962242
59545246023,923781150
27500380507,923915739
27500380507,923077965
75346029499,923415029
75346029499,923794192
10293268798,923228430
10293268798,923130937
97631975364,923645266
97631975364,923550626
93844270573,923169059
93844270573,923635369
38921987623,923029744
38921987623,923006396
82947250608,923039817
82947250608,923780276
13245869985,923068914
13245869985,923630975
11284623464,923422770
11284623464,923989194
57237822413,923450882
57237822413,923758603
67162924557,923413962
67162924557,923840188
13807053647,923485226
13807053647,923142859
96835888549,923530534
96835888549,923754248
82085678240,923135054
82085678240,923907323
64997950243,923560957
64997950243,923418168
35837757300,923695128
35837757300,923827140
33910550988,923287792
33910550988,923655554
88138356682,923633023
88138356682,923387563
76946088585,923667060
76946088585,923903810
61107271584,923837470
61107271584,923991991
87506653594,923066783
87506653594,923322146
45290251566,923012067
45290251566,923595998
59943705774,923082102
59943705774,923857442
53982202787,923799387
53982202787,923704145
65661540308,923763793
65661540308,923147583
81792770345,923017444
81792770345,923189695
44860178934,923928708
44860178934,923012067
88529341003,923695870
88529341003,923398842
63858872639,923512048
63858872639,923409041
55490594204,923089240
55490594204,923151766
97553893680,923195796
97553893680,923205920
45007956548,923698782
45007956548,923398842
14488738090,923053286
14488738090,923759663
39358701642,923897705
39358701642,923472093
48441589231,923921796
48441589231,923909737
69882508688,923216291
69882508688,923262450
18782344090,923494736
18782344090,923825838
82924025323,923582281
82924025323,923473867
35586990968,923893571
35586990968,923147134
73471334754,923388202
73471334754,923646862
43336022877,923652363
43336022877,923863760
87569209171,923339456
87569209171,923732553
62331767191,923450882
62331767191,923081174
35130680166,923117488
35130680166,923139043
19639463610,923996811
19639463610,923094841
77040818218,923603316
77040818218,923575848
21092635839,923030396
21092635839,923415694
27185287316,923769372
27185287316,923042258
51820577843,923987904
51820577843,923824138
98032091318,923618437
98032091318,923027056
31051199052,923317383
31051199052,923030654
82448479578,923861215
82448479578,923635916
44931087447,923057992
44931087447,923029291
77090987651,923078546
77090987651,923137612
40446711086,923790016
40446711086,923382137
93296431854,923819568
93296431854,923693189
21210643993,923182482
21210643993,923704145
74962599134,923580263
74962599134,923021734
65890107043,923406837
65890107043,923532553
21654390626,923899823
21654390626,923715616
10655340722,923478237
10655340722,923946748
19162134530,923667623
19162134530,923523377
76723860823,923007189
76723860823,923339456
50946234239,923897040
50946234239,923832088
56412714477,923762019
56412714477,923027501
35721889017,923481523
35721889017,923690880
37426489119,923121009
37426489119,923781200
41915663905,923242370
41915663905,923322146
64036908142,923441738
64036908142,923405280
53152001492,923970648
53152001492,923922993
27325171466,923123401
27325171466,923389030
98501453572,923051105
98501453572,923511973
82416826529,923690801
82416826529,923046980
99673297400,923732299
99673297400,923009457
65725270828,923688365
65725270828,923091959
50082155483,923326769
50082155483,923056053
64617675654,923827140
64617675654,923422077
37076407318,923851405
37076407318,923272699
14328610350,923353453
14328610350,923229602
73406054159,923846586
73406054159,923612342
71651618553,923728018
71651618553,923305418
30166862639,923176474
30166862639,923886519
50145433650,923228206
50145433650,923915873
73631047440,923713246
73631047440,923801349
40791284866,923542862
40791284866,923875032
93962101738,923945275
93962101738,923634162
50382559284,923221877
50382559284,923898516
27443343224,923119919
27443343224,923683187
86746778116,923771147
86746778116,923007525
43798134473,923971030
43798134473,923865999
75159403725,923656212
75159403725,923454536
83462384129,923231768
83462384129,923631201
36612019318,923860634
36612019318,923661334
66008806767,923071276
66008806767,923959995
50880129156,923290207
50880129156,923661823
78569273429,923826422
78569273429,923943176
32239693542,923565904
32239693542,923367169
89081347056,923837470
89081347056,923378410
30970386194,923802161
30970386194,923632331
40883616706,923237514
40883616706,923171763
48984772398,923364726
48984772398,923685626
80253709173,923119896
80253709173,923784293
55718163039,923272099
55718163039,923308937
76230882746,923273330
76230882746,923715616
95216522902,923657885
95216522902,923697432
58571627296,923186546
58571627296,923503519
31496396515,923244915
31496396515,923601693
87071184568,923069735
87071184568,923824979
23533891894,923705327
23533891894,923866865
83674755110,923408432
83674755110,923473721
87304345818,923176626
87304345818,923954390
46452585531,923367169
46452585531,923005355
20062870235,923270888
20062870235,923908360
21658872800,923559523
21658872800,923897762
41160650857,923784335
41160650857,923516288
91660835717,923240122
91660835717,923585547
84194039365,923730435
84194039365,923267278
89007724669,923559740
89007724669,923903575
64247301260,923825838
64247301260,923388395
61747185906,923226989
61747185906,923040629
11262961774,923963570
11262961774,923372757
55969015067,923916897
55969015067,923341732
77299806863,923047645
77299806863,923122618
18281135690,923893571
18281135690,923092770
67758148174,923004581
67758148174,923068607
29414026721,923751344
29414026721,923041257
59398878878,923507586
59398878878,923075293
21507285101,923270891
21507285101,923052536
32668042444,923283299
32668042444,923232053
75995459976,923381705
75995459976,923168967
22767358264,923935265
22767358264,923834412
67453264980,923167334
67453264980,923808024
73671595767,923090901
73671595767,923726224
71974142703,923204799
71974142703,923410379
74218085786,923264547
74218085786,923532553
41564828618,923767706
41564828618,923265438
94689353254,923843802
94689353254,923413632
53120744691,923120218
53120744691,923718629
57160861748,923088376
57160861748,923675130
56060456313,923072253
56060456313,923149525
28971259321,923939038
28971259321,923830506
49172720569,923066692
49172720569,923436354
61551884453,923560983
61551884453,923327842
45467696682,923677227
45467696682,923290406
86361653754,923334966
86361653754,923096169
20743278191,923091895
20743278191,923444649
94344952840,923401374
94344952840,923104781
84504090611,923088148
84504090611,923312553
26918846003,923840027
26918846003,923324385
70754869586,923421494
70754869586,923320820
65604781641,923388395
65604781641,923182303
44462674369,923507887
44462674369,923616705
84519050976,923659841
84519050976,923043990
68969491227,923435751
68969491227,923644646
12098457450,923015434
12098457450,923592652
80221185759,923807581
80221185759,923659820
18108687608,923946192
18108687608,923481390
38037964256,923574008
38037964256,923554477
81748748815,923378410
81748748815,923709433
86405504149,923515387
86405504149,923634854
15746480689,923552548
15746480689,923726732
89089508114,923888603
89089508114,923076303
95175487456,923497430
95175487456,923240271
40911893824,923528326
40911893824,923375561
46749517844,923350633
46749517844,923682966
80201035106,923993392
80201035106,923943157
50735126032,923619551
50735126032,923688824
19938453197,923168485
19938453197,923757841
44554344818,923080033
44554344818,923662809
15693762660,923336158
15693762660,923245495
95431513185,923856178
95431513185,923008829
24955688249,923936643
24955688249,923695662
37106970085,923752877
37106970085,923981750
93960602894,923040119
93960602894,923473049
92235928518,923455613
92235928518,923217687
46549985067,923819835
46549985067,923014161
15497056666,923125169
15497056666,923730067
37043197765,923419544
37043197765,923620341
60919625677,923750011
60919625677,923947259
80620625445,923507586
80620625445,923586374
74104365585,923490907
74104365585,923871008
69703484327,923193535
69703484327,923843613
21361966364,923014361
21361966364,923473346
12558306405,923740721
12558306405,923845674
81953941278,923382394
81953941278,923487691
52359539778,923984209
52359539778,923843025
97319245050,923631728
97319245050,923939038
76852171097,923191103
76852171097,923602338
37304888700,923421415
37304888700,923609516
70988548428,923968130
70988548428,923477079
56658359295,923578551
56658359295,923642537
54818382280,923981090
54818382280,923234339
96143092998,923465267
96143092998,923383628
96783230362,923526282
96783230362,923559827
60064797120,923619333
60064797120,923936876
21703329708,923123176
21703329708,923173510
46667082163,923204706
46667082163,923131953
40799119197,923936664
40799119197,923512866
94668374454,923538461
94668374454,923262169
73728163474,923496120
73728163474,923386341
75767769682,923851936
75767769682,923548241
79812003640,923833761
79812003640,923300863
23383335637,923169059
23383335637,923633023
31872785975,923106380
31872785975,923393004
27378525066,923642889
27378525066,923850438
93205255798,923772525
93205255798,923057200
31626089900,923359054
31626089900,923112732
70154563301,923488916
70154563301,923610438
93575719586,923547767
93575719586,923341073
35543475755,923666468
35543475755,923021734
43340308415,923380629
43340308415,923695128
20661672450,923950124
20661672450,923943722
87145442410,923996573
87145442410,923124652
25185237301,923040362
25185237301,923627047
46691346937,923770179
46691346937,923494736
93162776714,923208929
93162776714,923000153
95294356901,923203743
95294356901,923139780
82059490013,923586980
82059490013,923886356
53795553725,923960760
53795553725,923236648
75412689812,923837592
75412689812,923359558
17134426054,923145622
17134426054,923873277
98141960594,923156985
98141960594,923953720
46020468346,923907891
46020468346,923456951
33213230190,923455423
33213230190,923319003
93579607907,923898722
93579607907,923850421
63177446532,923320522
63177446532,923205607
91618054670,923191132
91618054670,923306009
29171765660,923080929
29171765660,923701459
59353016388,923499425
59353016388,923329868
58321278219,923304431
58321278219,923245293
31763687324,923996670
31763687324,923463571
25752968727,923298215
25752968727,923197775
77264901591,923041899
77264901591,923306839
38945403264,923679297
38945403264,923923213
38093172415,923343938
38093172415,923343207
51282782491,923851161
51282782491,923549458
70398685041,923328792
70398685041,923283957
62430540188,923854341
62430540188,923115294
44912853836,923365551
44912853836,923378701
14619226636,923634039
14619226636,923547116
71677834189,923887765
71677834189,923294723
27823124328,923685626
27823124328,923401374
21034569838,923542946
21034569838,923004215
56216435714,923614387
56216435714,923485001
34483134816,923461853
34483134816,923575046
27253989499,923400788
27253989499,923667834
39724763633,923776476
39724763633,923627981
26813347115,923076963
26813347115,923145676
31264731814,923506186
31264731814,923544016
20494092266,923209242
20494092266,923435893
44175743111,923550031
44175743111,923092770
59791986336,923921193
59791986336,923674804
69862648247,923796993
69862648247,923262169
49110151991,923133072
49110151991,923097181
82691488493,923218761
82691488493,923899823
99420262295,923304431
99420262295,923991308
36581376705,923690801
36581376705,923926121
98731388695,923503519
98731388695,923985058
48884828598,923515387
48884828598,923215632
38867853269,923171494
38867853269,923732299
10933336839,923955469
10933336839,923030654
70715927862,923360986
70715927862,923885802
93027567771,923665410
93027567771,923358796
80978165681,923730527
80978165681,923029414
45301161136,923360779
45301161136,923409130
46993103619,923420253
46993103619,923401903
57839658852,923339680
57839658852,923154181
93303990451,923122103
93303990451,923236722
20841674972,923678371
20841674972,923015774
25260067773,923383507
25260067773,923019953
95119406407,923457644
95119406407,923178837
85433220121,923359054
85433220121,923800741
73155380667,923553464
73155380667,923793251
37082921732,923120050
37082921732,923652283
63172306462,923372936
63172306462,923886697
62147124203,923772742
62147124203,923425440
96816032836,923936643
96816032836,923077957
52728192338,923630163
52728192338,923873524
34051078025,923074736
34051078025,923043094
59033939759,923021734
59033939759,923868650
11151252877,923218171
11151252877,923966981
71973850291,923140403
71973850291,923892891
71305647314,923481390
71305647314,923720831
66550040132,923909492
66550040132,923317511
44093199018,923559133
44093199018,923985799
