CNIC,Caller Number,Activate At
79175443087,923005355,2019-11-22
66258345442,923906925,2019-05-22
79524864785,923028512,2019-03-26
22465034770,923724891,2019-12-18
18094308224,923612718,2019-08-02
88756296658,923460600,2019-08-30
22581684464,923660413,2019-11-26
25921170272,923145676,2019-10-20
91067233350,923885087,2019-03-03
44755877814,923548548,2019-03-23
22332130816,923855141,2019-10-18
97058360211,923096169,2019-05-03
22530796913,923074736,2019-12-10
86914799254,923721885,2019-04-01
19370645187,923009301,2019-05-08
57639270984,923032875,2019-09-03
55642362424,923893698,2019-08-19
42978758812,923895860,2019-10-28
48029764044,923242371,2019-10-22
97854077261,923528808,2019-12-09
54179181825,923231768,2019-08-09
89341169393,923802658,2019-04-07
27693096130,923905769,2019-04-16
78775717094,923879493,2019-07-08
23489321089,923739226,2019-03-28
69780041807,923862220,2019-11-23
67236729473,923383507,2019-08-25
17883547240,923634690,2019-02-22
29433309546,923056161,2019-01-18
74949429191,923353251,2019-08-17
78407234878,923146880,2019-10-16
55687974275,923396323,2019-10-23
17367568557,923893130,2019-10-15
95634468320,923741246,2019-06-07
63818086318,923472709,2019-08-19
45408926051,923748692,2019-07-06
41594138399,923810721,2019-12-08
95091177662,923747074,2019-02-13
13180836189,923465374,2019-08-17
92912548228,923104085,2019-01-31
94551356525,923272009,2019-05-04
76409784856,923042702,2019-09-12
41023723991,923466929,2019-01-17
51190147640,923754721,2019-10-29
20213503256,923736405,2019-07-29
98627067226,923098290,2019-03-20
58926439110,923718354,2019-04-16
35251788039,923669339,2019-10-17
62710908156,923937805,2019-12-24
46924221635,923131451,2019-03-11
26843124190,923028542,2019-10-23
97347029003,923913570,2019-04-24
99543959660,923019444,2019-09-18
71565463228,923452438,2019-04-09
69658845801,923703065,2019-09-10
96449697808,923358352,2019-07-04
18529212922,923787548,2019-02-09
57111152894,923655122,2019-04-08
82083973518,923959545,2019-05-22
45508262845,923985799,2019-05-13
53434706646,923140780,2019-01-28
57990176246,923304992,2019-06-26
12609868136,923632487,2019-01-13
60753099576,923963311,2019-07-10
68013803088,923361289,2019-06-15
14090355850,923883403,2019-02-16
23960392847,923088253,2019-03-03
77768287658,923985415,2019-08-25
94817341548,923701699,2019-10-13
18377754752,923508093,2019-10-06
43708967575,923760094,2019-12-10
77369613650,923214339,2019-11-09
95614177519,923135227,2019-03-18
61369401034,923628980,2019-06-13
98601052094,923101026,2019-12-25
49177707196,923074075,2019-05-28
21621944695,923433686,2019-12-24
98619205027,923422356,2019-06-12
71969715492,923809252,2019-11-16
24725349677,923833761,2019-12-31
58302341959,923897705,2019-08-08
87499265832,923556141,2019-04-14
82973382689,923069735,2019-01-21
98395556270,923647442,2019-04-15
62655969896,923772555,2019-01-30
42746521597,923781023,2019-07-13
72513403944,923564752,2019-07-31
24066867259,923596942,2019-08-21
61895400495,923127527,2019-11-09
65269044249,923426831,2019-06-13
89205020958,923311568,2019-09-30
52914195685,923094789,2019-03-15
35824964406,923562395,2019-02-25
87975978615,923272723,2019-08-03
10693839234,923453683,2019-09-14
50473862380,923101479,2019-02-26
59658595136,923056590,2019-06-20
41336812953,923672185,2019-11-07
91029265628,923607402,2019-02-20
25294812020,923705327,2019-01-15
71104503805,923624767,2019-03-03
27175319978,923283957,2019-11-20
84080905440,923879595,2019-11-22
98187221262,923732104,2019-10-14
14043528067,923158385,2019-11-28
66754683265,923093078,2019-09-01
24072194813,923861821,2019-09-23
18540279500,923516288,2019-02-03
32989581377,923283299,2019-09-19
43601829076,923284914,2019-07-01
78336618399,923178508,2019-03-18
91568157755,923231623,2019-01-20
68327469437,923675622,2019-06-20
78732706487,923728498,2019-05-21
48482237960,923408764,2019-05-09
54539081540,923009187,2019-03-21
46890815066,923963570,2019-05-12
29472369590,923174152,2019-07-25
10211882235,923630646,2019-05-02
53467270566,923405280,2019-05-01
29898728645,923523633,2019-02-24
29152121606,923517378,2019-07-25
73542457143,923709499,2019-07-19
18376776936,923013002,2019-01-12
14544621290,923907042,2019-11-02
44197709038,923909799,2019-07-26
61082722405,923319363,2019-12-31
51115597724,923571490,2019-08-02
37892527826,923812359,2019-10-27
86867873250,923113366,2019-06-26
74028615265,923804295,2019-12-10
99898558238,923288439,2019-06-05
25660595158,923779226,2019-01-25
63809550504,923845244,2019-10-09
18583872644,923105587,2019-12-11
69045813545,923991991,2019-02-19
47975086187,923671300,2019-05-08
47479779301,923979257,2019-10-30
16232815448,923757841,2019-05-10
89431576363,923125251,2019-04-27
17979266664,923193370,2019-02-13
16129113950,923738277,2019-12-21
95235334240,923379502,2019-01-21
69110984052,923508350,2019-11-02
36818079955,923863557,2019-11-07
39342320996,923998258,2019-10-17
46868120911,923357503,2019-10-10
95684211227,923081952,2019-03-22
67344903983,923511973,2019-10-12
55980953481,923769771,2019-08-09
41709465937,923688107,2019-05-01
95755755594,923345893,2019-08-22
88878386137,923915357,2019-03-31
15251659116,923206286,2019-05-05
79681600009,923254494,2019-06-24
14112498851,923955500,2019-12-25
39413908741,923750011,2019-10-07
56198587333,923906673,2019-08-25
69533767138,923365777,2019-12-17
70167727981,923732165,2019-10-12
76183948998,923879670,2019-02-21
75789176212,923736149,2019-03-28
81430973812,923749137,2019-07-05
93112745543,923264050,2019-12-09
38195584083,923517985,2019-05-29
27925561564,923201804,2019-04-28
29796390695,923424023,2019-04-29
19316764103,923454751,2019-09-14
37591151105,923008163,2019-04-08
39731141404,923484155,2019-02-03
38403101137,923789793,2019-02-08
80965672978,923119919,2019-05-24
85342740111,923179048,2019-04-14
18595545178,923753890,2019-09-11
13485025675,923343844,2019-05-02
11769635607,923494736,2019-05-02
55326479680,923784426,2019-08-26
21875495724,923784049,2019-07-31
66725567138,923908360,2019-03-30
25627518175,923012866,2019-11-19
24907059456,923035237,2019-04-10
23288678360,923338267,2019-05-27
44620184935,923773319,2019-08-17
27349367907,923612443,2019-05-31
90581405213,923180282,2019-05-29
86709973904,923474263,2019-02-16
22173123556,923247861,2019-04-01
91925180916,923027208,2019-01-15
97114935362,923372831,2019-07-20
64435347163,923287108,2019-02-04
15528630364,923569654,2019-03-26
67285225740,923900358,2019-04-01
48180705995,923844742,2019-07-03
13522151244,923859609,2019-11-28
90205648925,923652283,2019-06-20
57803740587,923355245,2019-11-13
88457725112,923419255,2019-10-08
63598671916,923484191,2019-11-12
45422070698,923058152,2019-07-05
71645893758,923809518,2019-03-01
20844793394,923918594,2019-07-31
49978921107,923092688,2019-04-05
29836712643,923232838,2019-10-29
45697656704,923713245,2019-09-13
58411534447,923728995,2019-04-08
83378212070,923082905,2019-05-06
73187960943,923423138,2019-12-24
19575335429,923634455,2019-10-15
52967164358,923529942,2019-10-22
71959457204,923557696,2019-02-26
91986102549,923976452,2019-11-11
25573713252,923380930,2019-10-21
18226188197,923554477,2019-09-19
54329248119,923507050,2019-12-05
81013519887,923994527,2019-09-24
11103247134,923630138,2019-12-02
24760467908,923068778,2019-01-03
35410093930,923398689,2019-10-11
53868425340,923091863,2019-05-08
75144465901,923424725,2019-03-04
50703957554,923061870,2019-10-31
10399118932,923193579,2019-05-26
33966483991,923837470,2019-07-24
83295182725,923821274,2019-03-28
18626536467,923850774,2019-07-29
85660724484,923407189,2019-08-25
55699892072,923394617,2019-01-05
50889633104,923387439,2019-01-18
64015856425,923809885,2019-02-18
17796623778,923476152,2019-05-16
74933870720,923010871,2019-03-07
29370037304,923533157,2019-07-22
12682499030,923935513,2019-12-10
97477207887,923811948,2019-12-30
38047651108,923284599,2019-12-14
82174632169,923561485,2019-04-29
56919290902,923652564,2019-07-22
73014703872,923472093,2019-07-07
45089030615,923992547,2019-08-18
96781829239,923491597,2019-03-18
31518526658,923750963,2019-01-19
40915204196,923172898,2019-06-17
67480470173,923070118,2019-01-29
25523725881,923692407,2019-04-26
44984459224,923832386,2019-06-14
69095496108,923600730,2019-08-16
74128566228,923386479,2019-06-06
84770691040,923286082,2019-12-21
38766734012,923092794,2019-03-10
45183368275,923490480,2019-10-12
16188244585,923993265,2019-03-02
92548493893,923436354,2019-10-21
54865743438,923512006,2019-01-05
95084568025,923967315,2019-05-22
20376186484,923330866,2019-03-22
25135873937,923178452,2019-02-27
35412552641,923558473,2019-05-11
91435226534,923364681,2019-04-14
87958964228,923140696,2019-12-29
41337212257,923340569,2019-10-22
30597707447,923755623,2019-08-25
54882010599,923382213,2019-10-31
22374790730,923744640,2019-01-12
23345908136,923388416,2019-08-20
32505777424,923628100,2019-05-05
13769041977,923040337,2019-09-27
46997631252,923312871,2019-12-07
68177656863,923076303,2019-09-30
78697208033,923684546,2019-09-18
81325839769,923832501,2019-04-23
21588628772,923077612,2019-08-29
66576977974,923429244,2019-05-21
36749682692,923877169,2019-05-28
50826526362,923764002,2019-06-24
82320584448,923452131,2019-12-17
30215018647,923415326,2019-12-22
93757668458,923655144,2019-07-11
55632925639,923532388,2019-08-07
29263449353,923457100,2019-03-06
49611048688,923013637,2019-07-20
62801254949,923672017,2019-12-23
54467197503,923469962,2019-04-12
57274378551,923444608,2019-04-08
40679857823,923186546,2019-03-23
38445710550,923282525,2019-07-13
59896907641,923011513,2019-09-03
61206120217,923076422,2019-12-10
65106212808,923244498,2019-06-28
37629377966,923204799,2019-10-21
79879082871,923951624,2019-12-20
89697850691,923350921,2019-10-01
26023938911,923818577,2019-06-02
93070517370,923932315,2019-04-08
23366943791,923378410,2019-12-15
45360404730,923909530,2019-06-23
78438555045,923031849,2019-07-26
47954598434,923244874,2019-08-18
64256455586,923824462,2019-06-09
73826038042,923837453,2019-12-10
49058638128,923598549,2019-07-29
58929724015,923039821,2019-02-24
95674282745,923078028,2019-08-12
22718888685,923929352,2019-07-07
28784025517,923559133,2019-06-14
35953349361,923840701,2019-09-21
38394466622,923766392,2019-06-13
57356294724,923498996,2019-01-24
40763322942,923375093,2019-01-02
73076064016,923244459,2019-04-27
56789608642,923215978,2019-11-13
80197337290,923778164,2019-01-24
74064886801,923407054,2019-08-05
54783231349,923098158,2019-01-24
23237537164,923515760,2019-12-29
41405439583,923979354,2019-05-28
65049632630,923428844,2019-02-03
97849963323,923037388,2019-10-15
47218897124,923730067,2019-04-24
47248729665,923478908,2019-07-07
29458425626,923878300,2019-05-23
10218535326,923363034,2019-10-10
15999422225,923921682,2019-01-02
74693780265,923984969,2019-06-21
54726002609,923542432,2019-06-17
29480198545,923491258,2019-03-16
10793497238,923466729,2019-12-02
43417245658,923446560,2019-06-02
11857789869,923681052,2019-08-01
43356682358,923923128,2019-02-16
63505445989,923301553,2019-08-12
66615960720,923100539,2019-05-25
14554076110,923422594,2019-05-26
73598642916,923037697,2019-03-13
32587889878,923103001,2019-12-13
23705025151,923564462,2019-06-23
70289170428,923589869,2019-07-26
18967850974,923799334,2019-10-04
28070087806,923049830,2019-06-12
95477644021,923854535,2019-07-07
55066030776,923455423,2019-02-12
55753193770,923508747,2019-04-10
13818627530,923467630,2019-01-28
78373984606,923264345,2019-09-16
43134221493,923314538,2019-06-27
34786700748,923030654,2019-03-10
10358586219,923550655,2019-07-07
94293927954,923543153,2019-08-22
50233343508,923408259,2019-04-15
87727371723,923430931,2019-02-16
49913700279,923906444,2019-08-30
78995856308,923902950,2019-11-10
84131656300,923560983,2019-11-20
29764920054,923149418,2019-06-14
33967163302,923291820,2019-06-16
62439580373,923862754,2019-09-18
99020197233,923921012,2019-01-25
52395328807,923196923,2019-02-07
92215316532,923257133,2019-04-30
62055680593,923498041,2019-03-19
31685108235,923544290,2019-06-07
49853583894,923417245,2019-06-15
24305384853,923099054,2019-02-26
65819479253,923836658,2019-12-16
27947563362,923039100,2019-07-20
41110081657,923324385,2019-07-24
85578506277,923966156,2019-03-30
67729059369,923421415,2019-05-15
10608475635,923378701,2019-01-09
70684695635,923380335,2019-11-06
85468343419,923515284,2019-12-14
89274278873,923114298,2019-12-09
65809515395,923643670,2019-09-22
57737796358,923562524,2019-03-22
71914489770,923623040,2019-08-31
26923853307,923225280,2019-08-22
57241161638,923075466,2019-08-07
59654395855,923010850,2019-06-03
50222142966,923123401,2019-10-02
97312778964,923541352,2019-05-22
52766517095,923263375,2019-01-04
46372071982,923996067,2019-11-05
88328375871,923566432,2019-02-02
89603240741,923057618,2019-08-05
47747866831,923334258,2019-11-07
90384165919,923461174,2019-08-25
94001950022,923977912,2019-07-26
44056939353,923556171,2019-02-17
59608311183,923718191,2019-10-22
47456634456,923233915,2019-07-16
12997282402,923819633,2019-06-14
33895580415,923269947,2019-04-02
73728410791,923512030,2019-10-23
36978621849,923266147,2019-02-23
64515849134,923481227,2019-01-09
46087021447,923103505,2019-08-13
23821658207,923853721,2019-02-27
43290155548,923028574,2019-03-01
39428991220,923960264,2019-09-13
87288826785,923412934,2019-01-20
31613405795,923548608,2019-04-08
69705538480,923776476,2019-10-28
91068539260,923526399,2019-07-23
99671464056,923450997,2019-01-24
74730929929,923806441,2019-09-21
80501633760,923919850,2019-03-20
49999748736,923657134,2019-02-13
33841996506,923293249,2019-02-11
37115402446,923259912,2019-07-09
46509252853,923201119,2019-04-29
72961349741,923545507,2019-01-04
60209169367,923035525,2019-08-11
90015183083,923179578,2019-09-21
65648819034,923802694,2019-04-12
71678053191,923166529,2019-01-12
26873901493,923350442,2019-08-23
65261899589,923027501,2019-01-08
31780145223,923014203,2019-02-18
21587413123,923822858,2019-12-12
57945116512,923904630,2019-09-01
47184587860,923980202,2019-05-05
27627208085,923086530,2019-05-15
40000887704,923933015,2019-08-05
22398556541,923515141,2019-11-09
43799945013,923008750,2019-05-14
26639948826,923495949,2019-12-02
27698012500,923676117,2019-11-06
78072184789,923631671,2019-04-19
99693474233,923262278,2019-05-01
20599732396,923623162,2019-01-22
82529991568,923287998,2019-12-16
70721869756,923086496,2019-11-11
75242619375,923046637,2019-08-16
33521056058,923079862,2019-10-28
31552135150,923685463,2019-06-02
46372967870,923316971,2019-07-28
50594152157,923126415,2019-05-10
90996911375,923979743,2019-10-08
56738957475,923864799,2019-01-23
10320643846,923858668,2019-09-16
13530871005,923086028,2019-03-09
32800102308,923500634,2019-08-31
10879125543,923912783,2019-08-14
44709727068,923729030,2019-07-20
13903334812,923497430,2019-05-31
15159074361,923396440,2019-08-25
80433027307,923870322,2019-10-30
26678995350,923146103,2019-02-25
40623391047,923877664,2019-11-20
72976969106,923529177,2019-10-30
39939356240,923600270,2019-07-05
82531819778,923047645,2019-08-20
62030868442,923896172,2019-03-01
11284093931,923682668,2019-06-25
59538842422,923576077,2019-10-13
26145476700,923654964,2019-06-08
85977738471,923589004,2019-07-30
83689394681,923543749,2019-11-10
98289278586,923216041,2019-09-09
29384952791,923052725,2019-06-28
49305715154,923100014,2019-11-01
13236123025,923031284,2019-08-16
24543498250,923453625,2019-02-18
84054676788,923025830,2019-04-30
58848350253,923417801,2019-07-03
48415301464,923084717,2019-01-17
48418955852,923662736,2019-08-31
55718779846,923875168,2019-01-07
99286790409,923442271,2019-01-23
17291441457,923513675,2019-10-12
21104458869,923130937,2019-08-07
97501120836,923763063,2019-04-24
50631639680,923207336,2019-09-09
21639068560,923121870,2019-07-17
53249341478,923902302,2019-01-25
62529842465,923323177,2019-09-04
99591866674,923684425,2019-04-26
50328979328,923302725,2019-05-09
11341181105,923698202,2019-04-22
58931137351,923368208,2019-10-24
13046555322,923349868,2019-09-08
18398490100,923436604,2019-04-10
77045423172,923824185,2019-06-11
65838182861,923990518,2019-08-27
80791110255,923271579,2019-03-04
64237740087,923165310,2019-09-21
80587274534,923912951,2019-03-06
96596503916,923609126,2019-12-15
70972048167,923077869,2019-01-22
51792448866,923093446,2019-10-17
41497951443,923850880,2019-12-09
43157859681,923070120,2019-02-11
87118670514,923616557,2019-02-28
15873768922,923200251,2019-03-18
67108390387,923009927,2019-08-26
47619926063,923675831,2019-01-28
98470723330,923081174,2019-12-30
58497125327,923838835,2019-11-21
24547945412,923152074,2019-01-11
39547860347,923311667,2019-05-08
98856353913,923046005,2019-06-17
69876469052,923328564,2019-08-27
11344560932,923985928,2019-03-16
58080839723,923421694,2019-03-11
12532413532,923989194,2019-12-17
69800993353,923347633,2019-12-19
60200214137,923041899,2019-07-17
93244926641,923835124,2019-04-22
24414613604,923756209,2019-11-29
10575844518,923824800,2019-11-25
72998930128,923227243,2019-01-03
41894883248,923057992,2019-10-05
64931325688,923840363,2019-01-13
50669745017,923598124,2019-07-02
40633112251,923515859,2019-10-26
81557862365,923259567,2019-01-01
12644800448,923502630,2019-06-10
20694681884,923645930,2019-07-07
17986159733,923900587,2019-01-17
14207587930,923612342,2019-07-10
17472231843,923383484,2019-07-19
93361393498,923007525,2019-02-27
73101128013,923906253,2019-03-16
60721157277,923237498,2019-07-03
10773450877,923145281,2019-05-15
92750605205,923130454,2019-04-01
27805491152,923917245,2019-12-14
67700872738,923205607,2019-10-02
51403839829,923178822,2019-07-06
89917487644,923229602,2019-11-13
65477667752,923388890,2019-03-16
37798096209,923646862,2019-01-01
91073868776,923642257,2019-07-21
88675929538,923313899,2019-01-28
44210768633,923973317,2019-08-23
98526590580,923117367,2019-06-17
32744774469,923596560,2019-05-18
52952166589,923625465,2019-07-30
34533638509,923851187,2019-10-21
21338025224,923613685,2019-11-12
97485091036,923951324,2019-10-03
58898946230,923852493,2019-01-20
89351650115,923518156,2019-04-06
53785788761,923949234,2019-11-28
84266217499,923274865,2019-03-16
10267147811,923681321,2019-02-14
41324535193,923616106,2019-04-06
24246245470,923911895,2019-08-19
63483792811,923985058,2019-02-19
98924596344,923112056,2019-05-26
54072271035,923866865,2019-05-13
46770087661,923570644,2019-12-25
74149154733,923553891,2019-08-28
88491800535,923757349,2019-03-29
87488099546,923527060,2019-12-03
60813463577,923759135,2019-07-04
95307882551,923481405,2019-06-27
66151679073,923264519,2019-06-09
41199502887,923614387,2019-12-02
14388886525,923413264,2019-08-27
44245454190,923505995,2019-05-31
24362368516,923030409,2019-10-16
93872381505,923457223,2019-10-13
26737251604,923342112,2019-01-06
35405653375,923356102,2019-12-21
59887099195,923936876,2019-04-06
82095392417,923666291,2019-06-09
42203929253,923099687,2019-11-30
94941406698,923573328,2019-08-29
13333008747,923073487,2019-12-02
50946379579,923711833,2019-06-25
43636884245,923871101,2019-02-20
27414746979,923194286,2019-11-06
85756157100,923456883,2019-09-11
46701143658,923713330,2019-04-25
50444216836,923460194,2019-08-01
66679454135,923868411,2019-02-24
19713797428,923001808,2019-03-31
90896725370,923811282,2019-10-20
77599521597,923499425,2019-06-03
12445925724,923840027,2019-07-12
98527662396,923559318,2019-02-15
26183125005,923138222,2019-11-11
90706894232,923778577,2019-11-07
88388405599,923287843,2019-12-07
90387362113,923140280,2019-05-08
15747159727,923092770,2019-10-08
25743427661,923510292,2019-02-13
97359161412,923017043,2019-04-26
43716360423,923846357,2019-10-20
47622572513,923940077,2019-06-28
93646344862,923014361,2019-02-17
61256657064,923059914,2019-10-20
15608436666,923240274,2019-01-05
82479142293,923280168,2019-04-05
77428251305,923260638,2019-01-26
72039974038,923234439,2019-03-20
58824035555,923844589,2019-11-05
62140317280,923569123,2019-06-05
82537868096,923622330,2019-06-08
25649320293,923276215,2019-11-27
96071874101,923844862,2019-06-19
38921586596,923314962,2019-02-26
75442465144,923024057,2019-01-22
75462549801,923949924,2019-07-14
55183639583,923333123,2019-11-03
89189806860,923939260,2019-10-07
51714030645,923613944,2019-05-19
52796888091,923277026,2019-10-25
58146111396,923883355,2019-06-28
59694597167,923692789,2019-10-20
90133870197,923200074,2019-09-22
76614114269,923841286,2019-03-11
35095700497,923050376,2019-05-16
68857993588,923938790,2019-01-17
43250781995,923313652,2019-06-30
53583093322,923864036,2019-10-08
26572840164,923657001,2019-10-18
17815811215,923667000,2019-03-01
76509635426,923235590,2019-09-28
80780763481,923062978,2019-05-05
83740205349,923876055,2019-05-11
20051318996,923251697,2019-06-01
13447685484,923686851,2019-12-20
24963858664,923776542,2019-02-16
64417070974,923608113,2019-01-18
97927908382,923171987,2019-02-02
51181872601,923549844,2019-09-05
14426002373,923143133,2019-11-27
85041791334,923843025,2019-08-17
29117884846,923317510,2019-05-08
71862192948,923680129,2019-02-14
88920315826,923670108,2019-12-06
86573264422,923044936,2019-06-10
47280025651,923457740,2019-12-05
99741567158,923799011,2019-05-17
11837532852,923197605,2019-11-30
22759428929,923628013,2019-04-14
40440351525,923753554,2019-07-11
18254365587,923356010,2019-07-25
52098238592,923981672,2019-09-11
28231571201,923313465,2019-10-28
76427071261,923081008,2019-11-09
65388897738,923405451,2019-02-06
74101188876,923583570,2019-04-20
74423765001,923868882,2019-04-05
67582571088,923224776,2019-11-01
55056478911,923749076,2019-08-12
29881460546,923555344,2019-03-13
53165031112,923396706,2019-04-26
20495710697,923989295,2019-04-17
55709096792,923938183,2019-01-14
37283459629,923300633,2019-06-26
89946088860,923205206,2019-07-06
85597021008,923102111,2019-09-19
39960731698,923799352,2019-11-21
63083182493,923603068,2019-06-27
87530045214,923207126,2019-04-06
37613266021,923531762,2019-03-24
67507049295,923509658,2019-12-17
97547638637,923936681,2019-01-30
85468622006,923271667,2019-10-15
50953326385,923556196,2019-07-20
30234656964,923661224,2019-05-03
47680523511,923001788,2019-02-09
54766078135,923946157,2019-11-28
97949139912,923686806,2019-03-07
75062947728,923752221,2019-09-01
62738795428,923718140,2019-03-31
24599708921,923964788,2019-11-08
26006830664,923363636,2019-06-03
32711470797,923708315,2019-07-09
64868663503,923453906,2019-02-11
84161851348,923921796,2019-10-05
64446830683,923054560,2019-11-25
85352016866,923877416,2019-05-07
44755073329,923869254,2019-04-24
96665005206,923026255,2019-06-15
67895154670,923462316,2019-09-07
66769040989,923113114,2019-12-15
44493035176,923782976,2019-12-02
82771894981,923359923,2019-05-27
13051466564,923691842,2019-10-03
76340704266,923508555,2019-08-16
90821024191,923650330,2019-04-05
23652850992,923573227,2019-10-19
39264917566,923785784,2019-10-06
51354273605,923942992,2019-05-04
95358149691,923981750,2019-07-03
45608028235,923589068,2019-03-15
44242842717,923407691,2019-06-20
44294686519,923205508,2019-07-27
18185599818,923775889,2019-04-05
68187418038,923118645,2019-09-03
90374812218,923844454,2019-03-28
39300586110,923611811,2019-02-23
19865437943,923501726,2019-07-20
74867481749,923451184,2019-07-15
60701692445,923779789,2019-05-16
27248600160,923834500,2019-04-24
71882105384,923883246,2019-02-28
93222084227,923386674,2019-01-06
57105961357,923959364,2019-05-14
10848722836,923011822,2019-02-28
42018742374,923700933,2019-07-11
37685448169,923129959,2019-11-01
48631459029,923907891,2019-01-12
34587329238,923299123,2019-02-01
27977098980,923818570,2019-04-30
10332039306,923309982,2019-10-10
15398213572,923164078,2019-03-06
22461412443,923236406,2019-04-06
83000700112,923493887,2019-03-18
42246862157,923050939,2019-04-07
45755409897,923987253,2019-01-28
30673619372,923896318,2019-09-26
99324209348,923081585,2019-04-13
42787920144,923046980,2019-01-30
66412659752,923912272,2019-06-04
39088910668,923515387,2019-04-19
41790066828,923572747,2019-11-24
56922390670,923201855,2019-05-02
91163831815,923934991,2019-11-26
60543661328,923122618,2019-02-23
55555804852,923715755,2019-06-08
76349692770,923027172,2019-08-28
49725781885,923728061,2019-02-04
74171163829,923778429,2019-11-17
42031704148,923643213,2019-04-05
31508239352,923620341,2019-03-25
70892815428,923008260,2019-10-29
54397144713,923420154,2019-09-11
90753040627,923052529,2019-05-28
28721464435,923401287,2019-05-12
35202295746,923017992,2019-02-07
28303047592,923999313,2019-10-01
14714843683,923047353,2019-11-07
18094254686,923237136,2019-12-17
77629595256,923921571,2019-02-16
89767150006,923294512,2019-10-28
72674653498,923207488,2019-12-22
86577154612,923865176,2019-10-30
51025905726,923719115,2019-11-04
54062351842,923174439,2019-08-21
81222599549,923970775,2019-09-05
29918123308,923171780,2019-07-23
10366612226,923360783,2019-10-04
51774078034,923925057,2019-02-21
77703195412,923410388,2019-06-08
50285231757,923720149,2019-06-05
43355035307,923674337,2019-09-21
39673464833,923725506,2019-08-26
14362494389,923460423,2019-01-08
92523248489,923839133,2019-08-18
26960194940,923319352,2019-06-23
21586314524,923004668,2019-06-27
27566168115,923968130,2019-06-27
41373765508,923718629,2019-04-01
80480886033,923979764,2019-05-12
54688196488,923259018,2019-10-30
96634379260,923733129,2019-12-14
69993878022,923080680,2019-04-21
69309119934,923559241,2019-12-17
42460637702,923024224,2019-04-27
62803444699,923556283,2019-04-06
99025770083,923987904,2019-05-27
28761054536,923960076,2019-02-27
10722603328,923321546,2019-10-22
30373414736,923601291,2019-09-25
52174806523,923402529,2019-01-07
43815653199,923406539,2019-12-16
11567379556,923403892,2019-02-14
29036782653,923554508,2019-08-13
18555365208,923523998,2019-04-25
76302856438,923017315,2019-12-10
71405609057,923812580,2019-01-16
43908437981,923357726,2019-06-20
21178865426,923677135,2019-12-20
26357506687,923837620,2019-07-08
66755351577,923218761,2019-04-18
83826153418,923988812,2019-05-28
91650172016,923330243,2019-05-21
71830305960,923760322,2019-07-09
70265349865,923854964,2019-03-31
36972264906,923206428,2019-07-06
82054177755,923972342,2019-03-23
72398497433,923456478,2019-11-05
65038712657,923633023,2019-05-09
85744090419,923474252,2019-10-19
99110665924,923580261,2019-05-12
89162161897,923407646,2019-05-15
77329444102,923150129,2019-02-09
24442544288,923676768,2019-03-20
88070984935,923140047,2019-12-23
35764505854,923693031,2019-08-31
15707970669,923091382,2019-06-04
10183537929,923154595,2019-05-24
34005891792,923245293,2019-01-10
86988636393,923984209,2019-05-28
59009441750,923473867,2019-09-10
56475882920,923084590,2019-08-10
75908430505,923440268,2019-03-31
19923530132,923325735,2019-09-02
91345055002,923106777,2019-08-06
56433128085,923148240,2019-12-10
14195264959,923464204,2019-11-25
96842865769,923687290,2019-06-20
96426375322,923621316,2019-12-10
20492453026,923599341,2019-03-23
95718218555,923426819,2019-10-17
70534175837,923887765,2019-08-16
22227616299,923235830,2019-10-01
52403046791,923784503,2019-06-12
68947816546,923739910,2019-08-01
96238693555,923668769,2019-06-10
66366641251,923576411,2019-08-12
91920341486,923017537,2019-04-13
47385186186,923589390,2019-06-19
16309540764,923270891,2019-01-16
19573493587,923670379,2019-03-12
95396646876,923243422,2019-03-03
43662361323,923922604,2019-06-12
62894904597,923537100,2019-07-11
26821766767,923802161,2019-06-26
84479712603,923538126,2019-01-05
57313156598,923596226,2019-06-04
92892618670,923770386,2019-01-29
58244475730,923434715,2019-02-11
98317749107,923439407,2019-10-26
30553772267,923342134,2019-10-23
85035442460,923239406,2019-02-15
12906212162,923101446,2019-11-09
84492939008,923154549,2019-02-21
31482018489,923827635,2019-04-05
56673360778,923890825,2019-03-02
43834166463,923237956,2019-06-28
74811218018,923930516,2019-02-23
66089363949,923029118,2019-01-03
83987888125,923960411,2019-10-22
41979963049,923202548,2019-10-04
72495234541,923076614,2019-08-01
65699697329,923908795,2019-12-04
97404656047,923412160,2019-09-13
40096598353,923841964,2019-01-04
16520978227,923267507,2019-07-24
63120949806,923849776,2019-08-03
90907350218,923460011,2019-12-10
32018880605,923779888,2019-04-05
30601707754,923874312,2019-12-21
57344661691,923757955,2019-01-22
87911254029,923407180,2019-06-28
22287033694,923114274,2019-12-04
55736359600,923557380,2019-05-25
71379583671,923242789,2019-04-16
31861629010,923991308,2019-09-04
38400852233,923503828,2019-07-26
15925179127,923782630,2019-07-05
83762663752,923385674,2019-02-01
14188826688,923586980,2019-06-12
12523672917,923839874,2019-12-02
66113315428,923409661,2019-07-19
67597998826,923030956,2019-12-25
99305678824,923019247,2019-08-30
33372789858,923279417,2019-11-12
95929992095,923032461,2019-06-16
86795573708,923073110,2019-01-07
91045845172,923721183,2019-10-05
62960785432,923319003,2019-02-05
43192216317,923140403,2019-11-30
29997302093,923512048,2019-12-24
21861785215,923255483,2019-07-16
16133574051,923574870,2019-01-12
78606911844,923230295,2019-08-30
37766671778,923955354,2019-11-09
40338473828,923453646,2019-06-20
